unit_id,airline_sentiment,airline,text
681459109,positive,Delta,"@JetBlue:  Ahoy from a loyal #AllYouCanJetPass holder! When do you anticipate direct US flights to #Havana, #Cuba? (#JetBlue #Vacation)"
681459119,positive,Delta,"@JetBlue okie doke! Knowing you, you will fix this ;)"
681459125,positive,Delta,".@JetBlue Wish you would make Austin, TX a hub. Missing you as my ���only�۝ airline for all my biz travel since I moved from BOS. :("
681459132,positive,Delta,@JetBlue Crisis averted! Flight #69 from BOS to FLL is boarding. Let's hope the new pilots aren't Clarence Oveur and Roger Murdock. :-)
681459135,positive,Delta,@JetBlue thanks to Julian at login for getting me onto an earlier flight back to DCA
681459141,positive,Delta,Not your fault @JetBlue Social Media Awesome People. I know everyone is working hard to get us in our way.
681459149,positive,Delta,@JetBlue Seems a few of my friends speak highly as well. Now we just need to find a decent priced way to go from YVR to SEA and overnight.
681459158,positive,Delta,@JetBlue thanks
681459159,positive,Delta,@JetBlue Then en route to the airport the rebooked ticket was refunded.
681459168,positive,Delta,@JetBlue we made it safe and sound. Thank you for the safe travels.
681459183,positive,Delta,"@JetBlue flight attendant Wendi on Flt 127 on 2/17, Newark to Orlando.  _�ԍ_�ԍ"
681459188,positive,Delta,@JetBlue There's just so many choices for y'all south of the border and I know not every airline is equal - lowest price != best value. ;)
681459196,positive,Delta,@JetBlue I love you
681459202,positive,Delta,"@JetBlue be flying soon to NYC on your airline, of all airlines I've flown you're still #1 to me _��__��__��_������������������"
681459211,positive,Delta,"@JetBlue Utah, I think. And thanks!"
681459213,positive,Delta,@JetBlue thank you!
681459217,positive,Delta,"@JetBlue, never been delayed before; 533 to TPA out of BDL. Better safe than sorry. _�ժ #lovejetblue #onlyblue #jetblueforever"
681459221,positive,Delta,@JetBlue great flight and crew! Flight 51 from BOS to MCO
681459225,positive,Delta,@JetBlue That's why I love JetBlue! #truebluemember4life
681459227,positive,Delta,"@JetBlue Awesome, thanks! I'll give a call Late Flightr today. Appreciate the help!"
681459230,positive,Delta,@JetBlue THANKS!! Her 80th bday is Saturday. We're having an aviation themed surprise party for her.
681459259,positive,Delta,"@JetBlue Best airline name ever. Whenever I see it, I want to get on their plane to blue skies &amp; sea. (And they DELIVER on that promise)"
681459261,positive,Delta,@JetBlue is gettin fancy! #Mint #LieFlat Nice work on the menu @Saxonandparole #LobsterMac #BloodyMary #JetSetter http://t.co/zf5wjgtXzT
681459277,positive,Delta,@JetBlue you guys are lucky I love you
681459293,positive,Delta,@JetBlue thank you will do!! You guy are awesome!
681459294,positive,Delta,"@JetBlue no, but we're on the flight leaving from Boston to Seattle right now. :) flight 597"
681459296,positive,Delta,@JetBlue definitely!
681459299,positive,Delta,@JetBlue okay awesome! Thank you!
681459304,positive,Delta,@JetBlue I was so excited when I saw that you fly there! #ionlyflyblue
681459307,positive,Delta,@JetBlue TA off site at #thelodge. Should be a fun day. @YeniettElswood @AndrewBiga @CodyCleverly @HeidiMacey @motherpollock
681459309,positive,Delta,@JetBlue just mine sadly.. But yea the fly fi is awesome
681459312,positive,Delta,@JetBlue thank you!!
681459317,positive,Delta,@JetBlue ready to go to Disneyworld!  For the @runDisney #PrincessHalf http://t.co/sTQY9V8256
681459323,positive,Delta,@JetBlue Thank you for the JetBlue Credit. Nice save :-)
681459326,positive,Delta,@JetBlue #Bluemanity @AirlineAdviser loves this. Have a great time flying this
681459335,positive,Delta,"@JetBlue yes, with about 20 minutes to spare.  FYI - your employees are amazing.  Keep up the good work!"
681459340,positive,Delta,@JetBlue OH YEAH!!! great flight down to Mexico with a wonderful crew!! Thank you!!
681459349,positive,Delta,@JetBlue Thanks!
681459355,positive,Delta,@JetBlue good morning sunshine! #TailfinThursday http://t.co/Nc0ES6e4Lf
681459358,positive,Delta,@JetBlue where's my selfie?
681459362,positive,Delta,@JetBlue Airways Reveals 'Bluemanity' Livery - TravelPulse http://t.co/fTTfyFMvCO
681459368,positive,Delta,@JetBlue haha thanks Jetblue_��Ή�����
681459373,positive,Delta,I know you have a lot of baggage... But i want you to know i really enjoyed being inside you. @JetBlue #Jetbae
681459376,positive,Delta,@JetBlue Thank you so much!  I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!
681459383,positive,Delta,"Hey @JetBlue, that's a sexy tattoo you got there on your left engine. #Jetbae http://t.co/Ox4w6KtsGI"
681459386,positive,Delta,@JetBlue thanks to O StBernard for taking time to read through page to find info as supervisor felt to insist tho I showed previous comm
681459389,positive,Delta,@JetBlue Jua at JFK 'Just Ask' desk was incredibly helpful! Thanks!
681459396,positive,Delta,@JetBlue #ClosePWCS please just tweet this_٪�_٪���_��� I fly jetblue every time btw_���
681459407,positive,Delta,"@JetBlue btw, her name was Samantha and she won over everyone on the flight"
681459413,positive,Delta,@JetBlue I will! Thank you!
681459418,positive,Delta,@JetBlue u cool
681459420,positive,Delta,@JetBlue Amazingly Awesome customer service from your reservation agents tonight. Helping correct a mistake. I so love this airline. :)
681459422,positive,Delta,"@JetBlue The 13th Annual Martha's Vineyard African American Film Festival  August 10-15, 2015   Our attendees deserve a great flight to MV??"
681459430,positive,Delta,@JetBlue @T5Sparrow Love it. They're cute
681459444,positive,Delta,@JetBlue the best airline in the world
681459446,positive,Delta,@JetBlue I would go anywhere JetBlue goes.
681459450,positive,Delta,@JetBlue wow you guys answer people wow you care I love jet blue
681459451,positive,Delta,@JetBlue thanks. I appreciate your prompt response.
681459458,positive,Delta,@JetBlue good luck. Thanks.
681459459,positive,Delta,"It really is nice, though. The snack fridge��_that you can just get up and take stuff out, like a dorm common room, is genius. @JetBlue"
681459475,positive,Delta,"@JetBlue if I tell you I like that @warriors pick, will that get me that bump to first class? :)"
681459504,positive,Delta,@JetBlue I'll pass along the advice. You guys rock!!
681459519,positive,Delta,"@JetBlue I can't say what airline I am on right now, but I sincerely miss you. #bestairline"
681459534,positive,Delta,@JetBlue ok. I'll book JB to JFK then book to ATH. Thank you.
681459540,positive,Delta,@JetBlue Yes That's true but they are a bit pricey I will look into it further. Love you guys.
681459547,positive,Delta,"@JetBlue I flew to San Francisco from Fort Lauderdale with you last year, had a fantastic time so would like to go back !"
681459552,positive,Delta,"@JetBlue My #FlyingItForward affects just one small family of four, but it would make a huge difference in their life."
681459559,positive,Delta,@JetBlue Hawaii! Get me somewhere warm &amp; I can find some good to do. #FlyItForward
681459561,positive,Delta,".@JetBlue thx for confirming! Again, yr team is awesome. Thanks for the prompt &amp; helpful response! Cheers to less snow in everyone's future"
681459564,positive,Delta,@JetBlue What a great idea! #cometoAustin
681459567,positive,Delta,@JetBlue I would go to Las Vegas. It is gorgeous and I go there every year and I fly with you guys Vegas is gorgeous &amp; so much to do there._�Ϋ
681459573,positive,Delta,@JetBlue just DMed. thanks so much for addressing this so quickly.
681459574,positive,Delta,@JetBlue Done! Also looks like you opened some up on my flight to Vegas on Sunday! _�ժ
681459596,positive,Delta,@JetBlue Aw okay thanks
681459600,positive,Delta,@JetBlue BEST SEAT ON A E190 to board early. READY. SET. GO!
681459605,positive,Delta,@JetBlue I'm all set. About to fly. Not bad for a first date with a giant metal bird machine. She even brought snacks.
681459608,positive,Delta,@JetBlue okay. The new screens are laptop-large &amp; real nice &amp; the wifi is appreciated. Thanks god for this tiny lil man in the middle seat.
681459615,positive,Delta,"@JetBlue incidentally, Sheila at JFK deserves a raise because she's awesome."
681459617,positive,Delta,@JetBlue i deleted that tweet because one of your wonderful employees swooped in to help--faith restored. You are one of the good ones. _�ԍ
681459634,positive,Delta,@JetBlue thanks. Line moved quick. Already done.
681459640,positive,Delta,@JetBlue their names are both Angel (seriously - how cool is that!). Truly FANTASTIC service!
681459643,positive,Delta,@JetBlue thank you :-)
681459644,positive,Delta,@JetBlue thanks!
681459645,positive,Delta,"@JetBlue also. Emergency exit seats. 6'2"" and that's a huge win."
681459646,positive,Delta,"@JetBlue friendly, engaging, personable, handled clarifying questions about baggage fees well, and took an interest in what I was doing."
681459649,positive,Delta,"@JetBlue hey, so, Dre at Seatac check in needs a raise, stat. Dude gave me amazing customer service and made me feel valued. _�ԍ"
681459652,positive,Delta,@JetBlue The Magic eight ball has never steered me wrong  :)
681459658,positive,Delta,@JetBlue Will do. Thanks!
681459659,positive,Delta,"@JetBlue marks 15th year with new ""Bluemanity"" plane design - Sun Sentinel http://t.co/SjVEelween"
681459662,positive,Delta,@JetBlue you're welcome _�ԍ_�ԍ_�ԍ http://t.co/67k4N9eQ6E
681459664,positive,Delta,@JetBlue is the greatest airline ever _�ե������_�ռ #TrueBluePoints #jetbluemember
681459666,positive,Delta,@JetBlue 's free wifi on board is the best thing that's happened since sliced bread
681459669,positive,Delta,@JetBlue Beatriz and Susan. Gate 4 MCO.
681459670,positive,Delta,.@JetBlue handled @0xjared's question like social media pros. Good practice for when our transportation systems are all run by friendly AIs!
681459673,positive,Delta,@JetBlue its a wonderful thing!
681459678,positive,Delta,@JetBlue Flight Booking Problems flights for a DC visit for Easter weekend started difficult but ended well with you guys! Big fan here. :)
681459680,positive,Delta,@JetBlue #flyfi thank you! Seattle and #UDUB here we come! @cameron__roe http://t.co/kbHYM5GkAP
681459681,positive,Delta,@JetBlue @Cayman_Islands  I know that bar :)  Wish I was there now!
681459682,positive,Delta,@JetBlue had a great flight to Orlando from Hartford a few weeks ago! Was great to get out on time and arrive early!
681459684,positive,Delta,@JetBlue you guys continue to impress. Your crew @ MCO gate 4helped our family with seat issues. #professional
681459685,positive,Delta,@JetBlue loving the free #wifi and #legroom ������ #SeattleBound
681459691,positive,Delta,@JetBlue anything for you. #flyfi http://t.co/8jceDiKY9U
681459693,positive,Delta,@JetBlue thanks
681459697,positive,Delta,@JetBlue credit to you for replying.  I�۪ll look forward to hopefully one of those 103 on my flight home tonight :)
681459698,positive,Delta,"@JetBlue Great flight, as always! Thank you to the great crew on flight 475! #travel #jetblue"
681459701,positive,Delta,@JetBlue you're killing me now. :-) You got me! #smitten #trueblue
681459704,positive,Delta,.@JetBlue 4 min response time. I'm impressed! I'm in. It's official.  :-) #trueblue  JetBlue gets social.
681459705,positive,Delta,@JetBlue thanks for listening. Doesn't mean I don't appreciate you!
681459707,positive,Delta,@JetBlue thank you for incredible customer svc from gate to flight. Mint experience is magic.
681459708,positive,Delta,Thanks @JetBlue. Next up we will see how the slog from JFK to the city goes!
681459713,positive,Delta,@JetBlue and a HUGE thanks to the crew on flight 1348 who flew in to DCA from SJU Monday night in the snow so we could have a plane!!!
681459715,positive,Delta,"@JetBlue planning on it!  Btw, excellent service and crew from DCA through SJU into SXM!!!!!"
681459716,positive,Delta,"@JetBlue why yes, yes it does!!!!  Great trip down!! Thanks for the lift!!!!"
681459717,positive,Delta,@JetBlue hotspot free WiFi makes me happy. #jfk #itsthelittlethings
681459723,positive,Delta,"@JetBlue gorgeous day, hope the flight back tomorrow AM is just as pleasant! Thanks"
681459726,positive,Delta,@JetBlue it's okay...I'm actually a tea kinda guy anyway. Thanks!
681459733,positive,Delta,@JetBlue its always a pleasure ������
681459734,positive,Delta,@JetBlue this is lovely!
681459741,positive,Delta,@JetBlue Finally taking off! LAS-FLL-SJU #letsgo
681459750,positive,Delta,"@JetBlue great trip today!  Thanks to the crew flying us home, they were fantastic! http://t.co/sk6W9XQaQB"
